province,province_code,city,city_code,area,area_code
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Albury,AU-ACT-0-0
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Balranald,AU-ACT-0-1
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Belconnen,AU-ACT-0-2
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Berrigan,AU-ACT-0-3
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Bland,AU-ACT-0-4
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Bombala,AU-ACT-0-5
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Boorowa,AU-ACT-0-6
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Canberra Central,AU-ACT-0-7
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Carrathool,AU-ACT-0-8
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Cobar,AU-ACT-0-9
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Conargo,AU-ACT-0-10
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Coolamon,AU-ACT-0-11
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Cooma-Monaro,AU-ACT-0-12
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Cootamundra,AU-ACT-0-13
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Corowa Shire,AU-ACT-0-14
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Deniliquin,AU-ACT-0-15
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Goulburn Mulwaree,AU-ACT-0-16
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Greater Hume Shire,AU-ACT-0-17
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Griffith,AU-ACT-0-18
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Gundagai,AU-ACT-0-19
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Gungahlin,AU-ACT-0-20
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Harden,AU-ACT-0-21
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Hay,AU-ACT-0-22
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Jerilderie,AU-ACT-0-23
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Junee,AU-ACT-0-24
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Lachlan,AU-ACT-0-25
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Leeton,AU-ACT-0-26
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Lockhart,AU-ACT-0-27
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Murray,AU-ACT-0-28
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Murrumbidgee,AU-ACT-0-29
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Narrandera,AU-ACT-0-30
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Palerang,AU-ACT-0-31
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Queanbeyan,AU-ACT-0-32
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Snowy River,AU-ACT-0-33
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Temora,AU-ACT-0-34
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Tuggeranong,AU-ACT-0-35
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Tumbarumba,AU-ACT-0-36
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Tumut Shire,AU-ACT-0-37
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Upper Lachlan Shire,AU-ACT-0-38
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Urana,AU-ACT-0-39
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Wagga Wagga,AU-ACT-0-40
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Wakool,AU-ACT-0-41
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Weddin,AU-ACT-0-42
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Weston Creek,AU-ACT-0-43
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Woden Valley,AU-ACT-0-44
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Yass Valley,AU-ACT-0-45
Australian Capital Territory,AU-ACT,Canberra,AU-ACT-0,Young,AU-ACT-0-46
New South Wales,AU-NSW,Alexandria,AU-NSW-0,Botany Bay,AU-NSW-0-0
New South Wales,AU-NSW,Alexandria,AU-NSW-0,Leichhardt,AU-NSW-0-1
New South Wales,AU-NSW,Alexandria,AU-NSW-0,Marrickville,AU-NSW-0-2
New South Wales,AU-NSW,Alexandria,AU-NSW-0,Randwick,AU-NSW-0-3
New South Wales,AU-NSW,Alexandria,AU-NSW-0,Sydney,AU-NSW-0-4
New South Wales,AU-NSW,Burwood,AU-NSW-1,Bankstown,AU-NSW-1-0
New South Wales,AU-NSW,Burwood,AU-NSW-1,Canterbury,AU-NSW-1-1
New South Wales,AU-NSW,Burwood,AU-NSW-1,Hurstville,AU-NSW-1-2
New South Wales,AU-NSW,Burwood,AU-NSW-1,Kogarah,AU-NSW-1-3
New South Wales,AU-NSW,Burwood,AU-NSW-1,Rockdale,AU-NSW-1-4
New South Wales,AU-NSW,Burwood,AU-NSW-1,Strathfield,AU-NSW-1-5
New South Wales,AU-NSW,Burwood,AU-NSW-1,Unincorporated,AU-NSW-1-6
New South Wales,AU-NSW,Canberra,AU-NSW-2,Albury,AU-NSW-2-0
New South Wales,AU-NSW,Canberra,AU-NSW-2,Balranald,AU-NSW-2-1
New South Wales,AU-NSW,Canberra,AU-NSW-2,Belconnen,AU-NSW-2-2
New South Wales,AU-NSW,Canberra,AU-NSW-2,Berrigan,AU-NSW-2-3
New South Wales,AU-NSW,Canberra,AU-NSW-2,Bland,AU-NSW-2-4
New South Wales,AU-NSW,Canberra,AU-NSW-2,Bombala,AU-NSW-2-5
New South Wales,AU-NSW,Canberra,AU-NSW-2,Boorowa,AU-NSW-2-6
New South Wales,AU-NSW,Canberra,AU-NSW-2,Canberra Central,AU-NSW-2-7
New South Wales,AU-NSW,Canberra,AU-NSW-2,Carrathool,AU-NSW-2-8
New South Wales,AU-NSW,Canberra,AU-NSW-2,Cobar,AU-NSW-2-9
New South Wales,AU-NSW,Canberra,AU-NSW-2,Conargo,AU-NSW-2-10
New South Wales,AU-NSW,Canberra,AU-NSW-2,Coolamon,AU-NSW-2-11
New South Wales,AU-NSW,Canberra,AU-NSW-2,Cooma-Monaro,AU-NSW-2-12
New South Wales,AU-NSW,Canberra,AU-NSW-2,Cootamundra,AU-NSW-2-13
New South Wales,AU-NSW,Canberra,AU-NSW-2,Corowa Shire,AU-NSW-2-14
New South Wales,AU-NSW,Canberra,AU-NSW-2,Deniliquin,AU-NSW-2-15
New South Wales,AU-NSW,Canberra,AU-NSW-2,Goulburn Mulwaree,AU-NSW-2-16
New South Wales,AU-NSW,Canberra,AU-NSW-2,Greater Hume Shire,AU-NSW-2-17
New South Wales,AU-NSW,Canberra,AU-NSW-2,Griffith,AU-NSW-2-18
New South Wales,AU-NSW,Canberra,AU-NSW-2,Gundagai,AU-NSW-2-19
New South Wales,AU-NSW,Canberra,AU-NSW-2,Gungahlin,AU-NSW-2-20
New South Wales,AU-NSW,Canberra,AU-NSW-2,Harden,AU-NSW-2-21
New South Wales,AU-NSW,Canberra,AU-NSW-2,Hay,AU-NSW-2-22
New South Wales,AU-NSW,Canberra,AU-NSW-2,Jerilderie,AU-NSW-2-23
New South Wales,AU-NSW,Canberra,AU-NSW-2,Junee,AU-NSW-2-24
New South Wales,AU-NSW,Canberra,AU-NSW-2,Lachlan,AU-NSW-2-25
New South Wales,AU-NSW,Canberra,AU-NSW-2,Leeton,AU-NSW-2-26
New South Wales,AU-NSW,Canberra,AU-NSW-2,Lockhart,AU-NSW-2-27
New South Wales,AU-NSW,Canberra,AU-NSW-2,Murray,AU-NSW-2-28
New South Wales,AU-NSW,Canberra,AU-NSW-2,Murrumbidgee,AU-NSW-2-29
New South Wales,AU-NSW,Canberra,AU-NSW-2,Narrandera,AU-NSW-2-30
New South Wales,AU-NSW,Canberra,AU-NSW-2,Palerang,AU-NSW-2-31
New South Wales,AU-NSW,Canberra,AU-NSW-2,Queanbeyan,AU-NSW-2-32
New South Wales,AU-NSW,Canberra,AU-NSW-2,Snowy River,AU-NSW-2-33
New South Wales,AU-NSW,Canberra,AU-NSW-2,Temora,AU-NSW-2-34
New South Wales,AU-NSW,Canberra,AU-NSW-2,Tuggeranong,AU-NSW-2-35
New South Wales,AU-NSW,Canberra,AU-NSW-2,Tumbarumba,AU-NSW-2-36
New South Wales,AU-NSW,Canberra,AU-NSW-2,Tumut Shire,AU-NSW-2-37
New South Wales,AU-NSW,Canberra,AU-NSW-2,Upper Lachlan Shire,AU-NSW-2-38
New South Wales,AU-NSW,Canberra,AU-NSW-2,Urana,AU-NSW-2-39
New South Wales,AU-NSW,Canberra,AU-NSW-2,Wagga Wagga,AU-NSW-2-40
New South Wales,AU-NSW,Canberra,AU-NSW-2,Wakool,AU-NSW-2-41
New South Wales,AU-NSW,Canberra,AU-NSW-2,Weddin,AU-NSW-2-42
New South Wales,AU-NSW,Canberra,AU-NSW-2,Weston Creek,AU-NSW-2-43
New South Wales,AU-NSW,Canberra,AU-NSW-2,Woden Valley,AU-NSW-2-44
New South Wales,AU-NSW,Canberra,AU-NSW-2,Yass Valley,AU-NSW-2-45
New South Wales,AU-NSW,Canberra,AU-NSW-2,Young,AU-NSW-2-46
New South Wales,AU-NSW,Country West,AU-NSW-3,Bathurst Regional,AU-NSW-3-0
New South Wales,AU-NSW,Country West,AU-NSW-3,Bega Valley,AU-NSW-3-1
New South Wales,AU-NSW,Country West,AU-NSW-3,Blayney,AU-NSW-3-2
New South Wales,AU-NSW,Country West,AU-NSW-3,Bogan,AU-NSW-3-3
New South Wales,AU-NSW,Country West,AU-NSW-3,Boorowa,AU-NSW-3-4
New South Wales,AU-NSW,Country West,AU-NSW-3,Bourke,AU-NSW-3-5
New South Wales,AU-NSW,Country West,AU-NSW-3,Brewarrina,AU-NSW-3-6
New South Wales,AU-NSW,Country West,AU-NSW-3,Broken Hill,AU-NSW-3-7
New South Wales,AU-NSW,Country West,AU-NSW-3,Cabonne,AU-NSW-3-8
New South Wales,AU-NSW,Country West,AU-NSW-3,Central Darling,AU-NSW-3-9
New South Wales,AU-NSW,Country West,AU-NSW-3,Cobar,AU-NSW-3-10
New South Wales,AU-NSW,Country West,AU-NSW-3,Coonamble,AU-NSW-3-11
New South Wales,AU-NSW,Country West,AU-NSW-3,Cowra,AU-NSW-3-12
New South Wales,AU-NSW,Country West,AU-NSW-3,Dubbo,AU-NSW-3-13
New South Wales,AU-NSW,Country West,AU-NSW-3,Eurobodalla,AU-NSW-3-14
New South Wales,AU-NSW,Country West,AU-NSW-3,Forbes,AU-NSW-3-15
New South Wales,AU-NSW,Country West,AU-NSW-3,Gilgandra,AU-NSW-3-16
New South Wales,AU-NSW,Country West,AU-NSW-3,Kiama,AU-NSW-3-17
New South Wales,AU-NSW,Country West,AU-NSW-3,Lachlan,AU-NSW-3-18
New South Wales,AU-NSW,Country West,AU-NSW-3,Lithgow,AU-NSW-3-19
New South Wales,AU-NSW,Country West,AU-NSW-3,Mid-Western Regional,AU-NSW-3-20
New South Wales,AU-NSW,Country West,AU-NSW-3,Narromine,AU-NSW-3-21
New South Wales,AU-NSW,Country West,AU-NSW-3,Oberon,AU-NSW-3-22
New South Wales,AU-NSW,Country West,AU-NSW-3,Orange,AU-NSW-3-23
New South Wales,AU-NSW,Country West,AU-NSW-3,Parkes,AU-NSW-3-24
New South Wales,AU-NSW,Country West,AU-NSW-3,Shoalhaven,AU-NSW-3-25
New South Wales,AU-NSW,Country West,AU-NSW-3,Unincorporated,AU-NSW-3-26
New South Wales,AU-NSW,Country West,AU-NSW-3,Walgett,AU-NSW-3-27
New South Wales,AU-NSW,Country West,AU-NSW-3,Warren,AU-NSW-3-28
New South Wales,AU-NSW,Country West,AU-NSW-3,Warrumbungle Shire,AU-NSW-3-29
New South Wales,AU-NSW,Country West,AU-NSW-3,Weddin,AU-NSW-3-30
New South Wales,AU-NSW,Country West,AU-NSW-3,Wellington,AU-NSW-3-31
New South Wales,AU-NSW,Country West,AU-NSW-3,Young,AU-NSW-3-32
New South Wales,AU-NSW,Far country,AU-NSW-4,Alpine,AU-NSW-4-0
New South Wales,AU-NSW,Far country,AU-NSW-4,Ararat,AU-NSW-4-1
New South Wales,AU-NSW,Far country,AU-NSW-4,Ballarat,AU-NSW-4-2
New South Wales,AU-NSW,Far country,AU-NSW-4,Balranald,AU-NSW-4-3
New South Wales,AU-NSW,Far country,AU-NSW-4,Bass Coast,AU-NSW-4-4
New South Wales,AU-NSW,Far country,AU-NSW-4,Baw Baw,AU-NSW-4-5
New South Wales,AU-NSW,Far country,AU-NSW-4,Benalla,AU-NSW-4-6
New South Wales,AU-NSW,Far country,AU-NSW-4,Berri and Barmera,AU-NSW-4-7
New South Wales,AU-NSW,Far country,AU-NSW-4,Berrigan,AU-NSW-4-8
New South Wales,AU-NSW,Far country,AU-NSW-4,Buloke,AU-NSW-4-9
New South Wales,AU-NSW,Far country,AU-NSW-4,Campaspe,AU-NSW-4-10
New South Wales,AU-NSW,Far country,AU-NSW-4,Cardinia,AU-NSW-4-11
New South Wales,AU-NSW,Far country,AU-NSW-4,Casey,AU-NSW-4-12
New South Wales,AU-NSW,Far country,AU-NSW-4,Ceduna,AU-NSW-4-13
New South Wales,AU-NSW,Far country,AU-NSW-4,Central Goldfields,AU-NSW-4-14
New South Wales,AU-NSW,Far country,AU-NSW-4,Clare and Gilbert Valleys,AU-NSW-4-15
New South Wales,AU-NSW,Far country,AU-NSW-4,Cleve,AU-NSW-4-16
New South Wales,AU-NSW,Far country,AU-NSW-4,Colac-Otway,AU-NSW-4-17
New South Wales,AU-NSW,Far country,AU-NSW-4,Coober Pedy,AU-NSW-4-18
New South Wales,AU-NSW,Far country,AU-NSW-4,Corangamite,AU-NSW-4-19
New South Wales,AU-NSW,Far country,AU-NSW-4,East Gippsland,AU-NSW-4-20
New South Wales,AU-NSW,Far country,AU-NSW-4,Elliston,AU-NSW-4-21
New South Wales,AU-NSW,Far country,AU-NSW-4,Flinders Ranges,AU-NSW-4-22
New South Wales,AU-NSW,Far country,AU-NSW-4,Franklin Harbour,AU-NSW-4-23
New South Wales,AU-NSW,Far country,AU-NSW-4,Gannawarra,AU-NSW-4-24
New South Wales,AU-NSW,Far country,AU-NSW-4,Glenelg,AU-NSW-4-25
New South Wales,AU-NSW,Far country,AU-NSW-4,Golden Plains,AU-NSW-4-26
New South Wales,AU-NSW,Far country,AU-NSW-4,Goyder,AU-NSW-4-27
New South Wales,AU-NSW,Far country,AU-NSW-4,Grant,AU-NSW-4-28
New South Wales,AU-NSW,Far country,AU-NSW-4,Greater Bendigo,AU-NSW-4-29
New South Wales,AU-NSW,Far country,AU-NSW-4,Greater Geelong,AU-NSW-4-30
New South Wales,AU-NSW,Far country,AU-NSW-4,Greater Shepparton,AU-NSW-4-31
New South Wales,AU-NSW,Far country,AU-NSW-4,Hepburn,AU-NSW-4-32
New South Wales,AU-NSW,Far country,AU-NSW-4,Hindmarsh,AU-NSW-4-33
New South Wales,AU-NSW,Far country,AU-NSW-4,Horsham,AU-NSW-4-34
New South Wales,AU-NSW,Far country,AU-NSW-4,Indigo,AU-NSW-4-35
New South Wales,AU-NSW,Far country,AU-NSW-4,Kimba,AU-NSW-4-36
New South Wales,AU-NSW,Far country,AU-NSW-4,Kingston,AU-NSW-4-37
New South Wales,AU-NSW,Far country,AU-NSW-4,Latrobe,AU-NSW-4-38
New South Wales,AU-NSW,Far country,AU-NSW-4,Loddon,AU-NSW-4-39
New South Wales,AU-NSW,Far country,AU-NSW-4,Lower Eyre Peninsula,AU-NSW-4-40
New South Wales,AU-NSW,Far country,AU-NSW-4,Loxton Waikerie,AU-NSW-4-41
New South Wales,AU-NSW,Far country,AU-NSW-4,Macedon Ranges,AU-NSW-4-42
New South Wales,AU-NSW,Far country,AU-NSW-4,Mansfield,AU-NSW-4-43
New South Wales,AU-NSW,Far country,AU-NSW-4,Mid Murray,AU-NSW-4-44
New South Wales,AU-NSW,Far country,AU-NSW-4,Mildura,AU-NSW-4-45
New South Wales,AU-NSW,Far country,AU-NSW-4,Mitchell,AU-NSW-4-46
New South Wales,AU-NSW,Far country,AU-NSW-4,Moira,AU-NSW-4-47
New South Wales,AU-NSW,Far country,AU-NSW-4,Moorabool,AU-NSW-4-48
New South Wales,AU-NSW,Far country,AU-NSW-4,Mount Alexander,AU-NSW-4-49
New South Wales,AU-NSW,Far country,AU-NSW-4,Mount Gambier,AU-NSW-4-50
New South Wales,AU-NSW,Far country,AU-NSW-4,Mount Remarkable,AU-NSW-4-51
New South Wales,AU-NSW,Far country,AU-NSW-4,Moyne,AU-NSW-4-52
New South Wales,AU-NSW,Far country,AU-NSW-4,Murray,AU-NSW-4-53
New South Wales,AU-NSW,Far country,AU-NSW-4,Murrindindi,AU-NSW-4-54
New South Wales,AU-NSW,Far country,AU-NSW-4,Naracoorte and Lucindale,AU-NSW-4-55
New South Wales,AU-NSW,Far country,AU-NSW-4,Northern Areas,AU-NSW-4-56
New South Wales,AU-NSW,Far country,AU-NSW-4,Northern Grampians,AU-NSW-4-57
New South Wales,AU-NSW,Far country,AU-NSW-4,Orroroo/Carrieton,AU-NSW-4-58
New South Wales,AU-NSW,Far country,AU-NSW-4,Peterborough,AU-NSW-4-59
New South Wales,AU-NSW,Far country,AU-NSW-4,Port Augusta,AU-NSW-4-60
New South Wales,AU-NSW,Far country,AU-NSW-4,Port Lincoln,AU-NSW-4-61
New South Wales,AU-NSW,Far country,AU-NSW-4,Port Pirie City and Dists,AU-NSW-4-62
New South Wales,AU-NSW,Far country,AU-NSW-4,Pyrenees,AU-NSW-4-63
New South Wales,AU-NSW,Far country,AU-NSW-4,Queenscliffe,AU-NSW-4-64
New South Wales,AU-NSW,Far country,AU-NSW-4,Renmark Paringa,AU-NSW-4-65
New South Wales,AU-NSW,Far country,AU-NSW-4,Robe,AU-NSW-4-66
New South Wales,AU-NSW,Far country,AU-NSW-4,Roxby Downs,AU-NSW-4-67
New South Wales,AU-NSW,Far country,AU-NSW-4,South Gippsland,AU-NSW-4-68
New South Wales,AU-NSW,Far country,AU-NSW-4,Southern Grampians,AU-NSW-4-69
New South Wales,AU-NSW,Far country,AU-NSW-4,Strathbogie,AU-NSW-4-70
New South Wales,AU-NSW,Far country,AU-NSW-4,Streaky Bay,AU-NSW-4-71
New South Wales,AU-NSW,Far country,AU-NSW-4,Surf Coast,AU-NSW-4-72
New South Wales,AU-NSW,Far country,AU-NSW-4,Swan Hill,AU-NSW-4-73
New South Wales,AU-NSW,Far country,AU-NSW-4,Tatiara,AU-NSW-4-74
New South Wales,AU-NSW,Far country,AU-NSW-4,The Coorong,AU-NSW-4-75
New South Wales,AU-NSW,Far country,AU-NSW-4,Towong,AU-NSW-4-76
New South Wales,AU-NSW,Far country,AU-NSW-4,Tumby Bay,AU-NSW-4-77
New South Wales,AU-NSW,Far country,AU-NSW-4,Unincorporated,AU-NSW-4-78
New South Wales,AU-NSW,Far country,AU-NSW-4,Wakool,AU-NSW-4-79
New South Wales,AU-NSW,Far country,AU-NSW-4,Wangaratta,AU-NSW-4-80
New South Wales,AU-NSW,Far country,AU-NSW-4,Warrnambool,AU-NSW-4-81
New South Wales,AU-NSW,Far country,AU-NSW-4,Wattle Range,AU-NSW-4-82
New South Wales,AU-NSW,Far country,AU-NSW-4,Wellington,AU-NSW-4-83
New South Wales,AU-NSW,Far country,AU-NSW-4,Wentworth Shire,AU-NSW-4-84
New South Wales,AU-NSW,Far country,AU-NSW-4,West Wimmera,AU-NSW-4-85
New South Wales,AU-NSW,Far country,AU-NSW-4,Whyalla,AU-NSW-4-86
New South Wales,AU-NSW,Far country,AU-NSW-4,Wodonga,AU-NSW-4-87
New South Wales,AU-NSW,Far country,AU-NSW-4,Wudinna,AU-NSW-4-88
New South Wales,AU-NSW,Far country,AU-NSW-4,Yarriambiack,AU-NSW-4-89
New South Wales,AU-NSW,Frenchs Forest,AU-NSW-5,Manly,AU-NSW-5-0
New South Wales,AU-NSW,Frenchs Forest,AU-NSW-5,Pittwater,AU-NSW-5-1
New South Wales,AU-NSW,Frenchs Forest,AU-NSW-5,Warringah,AU-NSW-5-2
New South Wales,AU-NSW,Gold Coast,AU-NSW-6,Gold Coast,AU-NSW-6-0
New South Wales,AU-NSW,Gold Coast,AU-NSW-6,Scenic Rim,AU-NSW-6-1
New South Wales,AU-NSW,Gold Coast,AU-NSW-6,Tweed,AU-NSW-6-2
New South Wales,AU-NSW,Gosford,AU-NSW-7,Gosford,AU-NSW-7-0
New South Wales,AU-NSW,Gosford,AU-NSW-7,Lake Macquarie,AU-NSW-7-1
New South Wales,AU-NSW,Gosford,AU-NSW-7,Wyong,AU-NSW-7-2
New South Wales,AU-NSW,Hunter,AU-NSW-8,Cessnock,AU-NSW-8-0
New South Wales,AU-NSW,Hunter,AU-NSW-8,Dungog,AU-NSW-8-1
New South Wales,AU-NSW,Hunter,AU-NSW-8,Gloucester,AU-NSW-8-2
New South Wales,AU-NSW,Hunter,AU-NSW-8,Great Lakes,AU-NSW-8-3
New South Wales,AU-NSW,Hunter,AU-NSW-8,Greater Taree,AU-NSW-8-4
New South Wales,AU-NSW,Hunter,AU-NSW-8,Hornsby,AU-NSW-8-5
New South Wales,AU-NSW,Hunter,AU-NSW-8,Lake Macquarie,AU-NSW-8-6
New South Wales,AU-NSW,Hunter,AU-NSW-8,Maitland,AU-NSW-8-7
New South Wales,AU-NSW,Hunter,AU-NSW-8,Muswellbrook,AU-NSW-8-8
New South Wales,AU-NSW,Hunter,AU-NSW-8,Newcastle,AU-NSW-8-9
New South Wales,AU-NSW,Hunter,AU-NSW-8,Port Macquarie-Hastings,AU-NSW-8-10
New South Wales,AU-NSW,Hunter,AU-NSW-8,Port Stephens,AU-NSW-8-11
New South Wales,AU-NSW,Hunter,AU-NSW-8,Singleton,AU-NSW-8-12
New South Wales,AU-NSW,Hunter,AU-NSW-8,Upper Hunter Shire,AU-NSW-8-13
New South Wales,AU-NSW,Hunter,AU-NSW-8,Warrumbungle Shire,AU-NSW-8-14
New South Wales,AU-NSW,Illawarra,AU-NSW-9,Shellharbour,AU-NSW-9-0
New South Wales,AU-NSW,Illawarra,AU-NSW-9,Sutherland Shire,AU-NSW-9-1
New South Wales,AU-NSW,Illawarra,AU-NSW-9,Wollongong,AU-NSW-9-2
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Camden,AU-NSW-10-0
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Campbelltown,AU-NSW-10-1
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Fairfield,AU-NSW-10-2
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Goulburn Mulwaree,AU-NSW-10-3
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Liverpool,AU-NSW-10-4
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Penrith,AU-NSW-10-5
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Shoalhaven,AU-NSW-10-6
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Sutherland Shire,AU-NSW-10-7
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Wingecarribee,AU-NSW-10-8
New South Wales,AU-NSW,Ingleburn,AU-NSW-10,Wollondilly,AU-NSW-10-9
New South Wales,AU-NSW,Leightonfield,AU-NSW-11,Auburn,AU-NSW-11-0
New South Wales,AU-NSW,Leightonfield,AU-NSW-11,Bankstown,AU-NSW-11-1
New South Wales,AU-NSW,Leightonfield,AU-NSW-11,Fairfield,AU-NSW-11-2
New South Wales,AU-NSW,Leightonfield,AU-NSW-11,Holroyd,AU-NSW-11-3
New South Wales,AU-NSW,Leightonfield,AU-NSW-11,Parramatta,AU-NSW-11-4
New South Wales,AU-NSW,Nepean,AU-NSW-12,Blacktown,AU-NSW-12-0
New South Wales,AU-NSW,Nepean,AU-NSW-12,Blue Mountains,AU-NSW-12-1
New South Wales,AU-NSW,Nepean,AU-NSW-12,Hawkesbury,AU-NSW-12-2
New South Wales,AU-NSW,Nepean,AU-NSW-12,Liverpool,AU-NSW-12-3
New South Wales,AU-NSW,Nepean,AU-NSW-12,Penrith,AU-NSW-12-4
New South Wales,AU-NSW,Nepean,AU-NSW-12,The Hills Shire,AU-NSW-12-5
New South Wales,AU-NSW,Nepean,AU-NSW-12,Wollondilly,AU-NSW-12-6
New South Wales,AU-NSW,North Coast,AU-NSW-13,Armidale Dumaresq,AU-NSW-13-0
New South Wales,AU-NSW,North Coast,AU-NSW-13,Ballina,AU-NSW-13-1
New South Wales,AU-NSW,North Coast,AU-NSW-13,Bellingen,AU-NSW-13-2
New South Wales,AU-NSW,North Coast,AU-NSW-13,Byron,AU-NSW-13-3
New South Wales,AU-NSW,North Coast,AU-NSW-13,Clarence Valley,AU-NSW-13-4
New South Wales,AU-NSW,North Coast,AU-NSW-13,Coffs Harbour,AU-NSW-13-5
New South Wales,AU-NSW,North Coast,AU-NSW-13,Glen Innes Severn,AU-NSW-13-6
New South Wales,AU-NSW,North Coast,AU-NSW-13,Greater Taree,AU-NSW-13-7
New South Wales,AU-NSW,North Coast,AU-NSW-13,Gunnedah,AU-NSW-13-8
New South Wales,AU-NSW,North Coast,AU-NSW-13,Guyra,AU-NSW-13-9
New South Wales,AU-NSW,North Coast,AU-NSW-13,Gwydir,AU-NSW-13-10
New South Wales,AU-NSW,North Coast,AU-NSW-13,Inverell,AU-NSW-13-11
New South Wales,AU-NSW,North Coast,AU-NSW-13,Kempsey,AU-NSW-13-12
New South Wales,AU-NSW,North Coast,AU-NSW-13,Kyogle,AU-NSW-13-13
New South Wales,AU-NSW,North Coast,AU-NSW-13,Lismore,AU-NSW-13-14
New South Wales,AU-NSW,North Coast,AU-NSW-13,Liverpool Plains,AU-NSW-13-15
New South Wales,AU-NSW,North Coast,AU-NSW-13,Moree Plains,AU-NSW-13-16
New South Wales,AU-NSW,North Coast,AU-NSW-13,Nambucca,AU-NSW-13-17
New South Wales,AU-NSW,North Coast,AU-NSW-13,Narrabri,AU-NSW-13-18
New South Wales,AU-NSW,North Coast,AU-NSW-13,Port Macquarie-Hastings,AU-NSW-13-19
New South Wales,AU-NSW,North Coast,AU-NSW-13,Richmond Valley,AU-NSW-13-20
New South Wales,AU-NSW,North Coast,AU-NSW-13,Tamworth Regional,AU-NSW-13-21
New South Wales,AU-NSW,North Coast,AU-NSW-13,Tenterfield,AU-NSW-13-22
New South Wales,AU-NSW,North Coast,AU-NSW-13,Tweed,AU-NSW-13-23
New South Wales,AU-NSW,North Coast,AU-NSW-13,Uralla,AU-NSW-13-24
New South Wales,AU-NSW,North Coast,AU-NSW-13,Walcha,AU-NSW-13-25
New South Wales,AU-NSW,North Coast,AU-NSW-13,Walgett,AU-NSW-13-26
New South Wales,AU-NSW,North Coast,AU-NSW-13,Warrumbungle Shire,AU-NSW-13-27
New South Wales,AU-NSW,Parramatta,AU-NSW-14,Ashfield,AU-NSW-14-0
New South Wales,AU-NSW,Parramatta,AU-NSW-14,Auburn,AU-NSW-14-1
New South Wales,AU-NSW,Parramatta,AU-NSW-14,Burwood,AU-NSW-14-2
New South Wales,AU-NSW,Parramatta,AU-NSW-14,Canada Bay,AU-NSW-14-3
